time,rnk,cores,mode,uw,ov,ovm,overhead,ov,exp,mode,distrib
0.224547,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.213043,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.221715,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.203578,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.214351,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.209667,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.205537,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.08827,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.091689,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076176,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.091285,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.075612,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.088371,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077778,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.083523,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.082523,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081853,0,8,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.319344,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.267594,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.316312,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.321031,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.267561,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.278704,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.309695,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.288345,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.303714,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.317446,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.088543,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076132,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090189,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090833,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.088874,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090869,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.08834,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090717,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.092042,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.093987,0,8,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.140702,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.136386,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.141867,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.13028,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.1412,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.135752,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.132878,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.145913,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.140447,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.131654,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.07606,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078064,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077137,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079867,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076217,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077491,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.073867,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.072219,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.074243,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077401,0,9,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.171599,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.15652,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.143995,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.148373,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.148674,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.172167,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.171633,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.172084,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.174235,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.174487,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.082818,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080904,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.074873,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079033,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078392,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080917,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080213,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.07861,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078126,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.084196,0,9,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.207526,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.221095,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.198319,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.213456,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.205886,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.206438,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.212818,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.211115,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.214882,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.192195,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.088571,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.086299,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.087516,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.084238,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080608,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.072945,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.084348,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.093012,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.089402,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.088596,0,9,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.283254,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.298158,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.297125,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.303141,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.270614,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.303166,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.309354,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.309005,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.279005,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.27522,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.093645,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.09264,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.083929,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.086184,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.088512,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090149,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.092173,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076639,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.084346,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085908,0,9,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.143369,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.141748,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.134905,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.14081,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.122736,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.122196,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.139434,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.135123,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.132657,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.109815,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.074005,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076057,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078835,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076025,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.073913,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076511,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076784,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.07718,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.075643,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.074682,0,10,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.17941,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.169805,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.173578,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.174243,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.166338,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.185548,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.170205,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.151079,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.165269,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.151413,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.073896,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.075391,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.08311,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079943,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.072972,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078431,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081967,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.082422,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076659,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081389,0,10,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.21282,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.212293,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.217696,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.210037,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.190802,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.209495,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.195535,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.217785,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.192768,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.206719,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.091523,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.089953,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.087807,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.08503,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.091212,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.091757,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081545,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.083571,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.092845,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.089833,0,10,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.295587,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.32792,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.294395,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.256651,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.326868,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.291194,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.275421,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.294206,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.302569,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.301513,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.087839,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.07952,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.087939,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090792,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090461,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.087574,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085328,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085636,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.088417,0,10,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.137084,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.117773,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.144339,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.13796,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.122684,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.130921,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.151507,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.137471,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.143375,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.147534,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.077128,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080375,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079161,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076922,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077539,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077806,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079431,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.075859,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.074619,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078214,0,11,2,40,80,2,10,10,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.166402,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.154301,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.162679,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.16269,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.148119,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.164759,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.164714,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.170847,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.162049,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.166832,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.083134,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081078,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085493,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077333,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080151,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.079123,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.082309,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.078126,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.082116,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.077975,0,11,2,40,80,2,20,20,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.209015,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.214063,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.214108,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.220601,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.217814,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.219948,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.203308,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.201203,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.209113,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.207857,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.086855,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.08758,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.085498,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.081452,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.076921,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.089462,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.084396,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.083018,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.080154,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.090653,0,11,2,40,80,2,40,40,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
0.25724,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.296532,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.286114,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.307032,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.308816,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.294101,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.312959,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.298241,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.318008,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.287436,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench,exponen
0.09509,0,11,2,40,80,2,80,80,base_40.000000_200.000000_random_e_60.000000,collbench_parcels,exponen
